0.63991296,0.6384647,-0.6571054,0.29041982,1.168516,0.5702584,0.34639332,-1.0525762,0.28244355,-0.678395,0.41588658,-0.059388883,0.3101287,0.44825694,-0.3126146,1.4269964,0.0919462,-0.9437401,0.3747161,-1.0437093,0.98184764,0.34063202,0.43288192,0.2817897,0.3302558,0.21614036,0.21033765,0.42004198,-1.5329154,0.15107326,-0.39597732,0.46460286,0.81979346,0.21182725,-0.77577543,0.41129738,0.46266752,0.5630886,0.24107116,1.4227327,0.42809278,0.2638705,0.9870391,0.44731012,0.5081052,-0.65260017,-0.18602681,-0.8787244,-0.16399385,-0.38438275,0.4460725,-0.50071365,0.78819793,1.3479227,0.6814674,0.49528313,0.27910557,0.67741233,-0.02236068,-0.7423863,0.4629401,0.21540664,-1.0718831,1.0496248,0.5525154,0.753405,-0.22647311,0.37776822,1.0312403,1.3374022,0.6205755,-0.9398327,-2.4748037,-1.0505149,-0.2341732,0.515372,0.40454206,0.7108377,0.50171316,0.4080206,0.20304663,0.59461504,-0.9382646,0.32247087,0.05850853,1.005575,0.4930708,-0.08956383,-0.17950001,-0.21652693,0.53140867,-0.6275398,0.13544385,-0.8124993,0.044312105,2.094079,1.124244,-0.031571597,-0.8884996,0.021300644,-0.2745311,0.38241136,0.69527537,-1.1984094,-1.0455878,-0.19357789,0.38841727,-0.65621513,-0.93299603,-2.504939,-0.106320806,0.78053313,-1.0860838,0.34834775,-3.6229687,0.4237939,0.6888082,0.08359673,0.38393638,-1.1951731,-0.19077402,-0.7532419,-0.39303148,0.38774684,-1.0839989,0.17516057,0.62282133,0.06505206,0.36231256,0.5903426,-0.07908407,0.42376623,0.586509,-2.3554928,-0.23763436,0.7937442,-0.051000655,-1.3165576,0.24605538,-2.5441997,0.36223403,-0.27028885,0.36433822,-0.25134656,0.47866532,-1.4069948,-0.04264992,0.28712708,-1.536346,-0.97975105,-1.3038169,0.30089098,0.02458025,0.6662368,0.042174812,0.5563775,-1.5129694,0.4528216,0.2711779,0.6065701,0.21912631,0.11124081,0.07159009,-0.4106455,0.88027817,0.56848866,0.22260137,-0.8928131,-0.78142846,-0.23628297,-0.1337344,0.5499304,0.07644289,-2.3006947,-1.3425509,-0.7608143,0.6616195,0.16686748,-0.4144662,0.7934102,0.4022248,-3.3351338,-1.185171,0.20058319,0.8522718,-0.69658136,0.36194095,0.45981434,-0.6588605,-0.95992196,-3.1375759,0.26992235,-0.33383363,-0.6137054,-2.243151,0.168111,0.09063025,0.8739964,0.75208837
1.1301327,-1.6010902,-0.6571054,0.31476367,1.2039205,0.47989085,0.38674656,1.0765443,0.50595295,0.4003683,0.07548984,-0.059388883,0.15293102,-4.007973,-0.3126146,-0.4791079,0.5654485,-0.9437401,-1.8920214,0.78539383,0.9126358,0.10572964,0.66573626,0.51682967,-3.1986208,0.564116,0.43145865,-2.8499389,-1.5329154,0.25319588,2.5161996,0.5025913,0.74409574,0.4288797,-0.77577543,0.47774994,0.69978493,0.6297209,0.48518753,0.7018335,0.029322783,0.38131222,1.4099071,0.10755537,0.38007578,-0.12313257,-0.18602681,-0.8787244,0.08467122,-0.38438275,0.37734947,-0.50071365,-1.3010606,2.3743865,-2.2786932,-1.60883,-2.1469843,-1.2130735,-0.02236068,1.0339283,-2.2180245,0.343963,-1.0718831,-0.9526214,0.33388427,-1.5819342,-0.22647311,0.4693974,1.1379453,2.0433474,0.47239852,-0.9398327,0.51357394,-1.0505149,-0.2341732,-1.4817922,0.73119164,-1.5415136,0.23355848,0.64855146,0.4724351,1.0390867,-0.9382646,0.24317594,0.1918807,0.7979108,-2.6148646,-0.08956383,-0.23883246,-0.21652693,-1.7436482,-0.6275398,0.271305,-0.8124993,0.19658127,-0.54290915,1.2171692,-0.031571597,-0.8884996,0.15761238,-0.2745311,0.56346416,1.131853,0.70244163,-1.0455878,-0.19357789,0.58561724,-0.65621513,-0.93299603,0.59219867,-0.106320806,0.45670244,-1.0860838,0.27629626,0.2984669,0.38913703,0.084649585,-0.019973813,0.041802067,0.6216405,-0.19077402,-0.7532419,-0.39303148,0.5549707,0.77118665,-3.3710477,0.5996725,0.17853202,0.35959443,0.5440478,-0.07908407,-2.4402745,0.22970112,0.3947438,-0.23763436,-1.9182054,-0.051000655,0.9398427,0.5234188,0.59524935,0.37775287,-0.27028885,0.6936734,-0.25134656,-2.6702716,-1.4069948,-0.04264992,0.34211266,0.56400913,-0.97975105,0.7394851,0.4832577,0.43141627,-1.8155303,0.18041693,0.19158752,0.47063366,0.522398,0.24495563,0.5594281,0.5123617,0.2272483,0.4558053,-0.4106455,-1.2706978,0.21124756,0.3844111,-0.8928131,-0.78142846,-0.23628297,-0.1337344,-2.419134,0.28495398,0.50764316,-1.3425509,-0.7608143,0.7506419,0.4666643,-0.4144662,-1.8549975,0.24717368,0.0064031156,0.58135426,0.0739198,1.4471693,-0.69658136,0.37518227,0.37126738,-0.33466542,1.2979388,-3.1375759,0.23785374,-0.33383363,-0.6137054,0.43963772,0.60718215,-6.6879025,-0.50084764,0.37739822
-1.0424579,-1.6010902,-0.6571054,0.14610192,1.0569355,0.59055424,0.26927352,0.8770997,0.5016126,1.4862411,0.3368737,-0.059388883,0.24245077,0.16457722,-0.3126146,-0.4791079,0.38951027,0.9893608,0.50834537,1.18987,0.92775095,-0.050998673,0.5920897,0.28677592,0.3348255,0.27577132,0.4282725,0.36629683,0.5235305,0.35319906,-0.39597732,0.5851782,0.6635888,0.30423394,-0.77577543,0.54127383,-1.4687729,0.35472262,0.6075435,-0.8864559,-3.9186487,0.56713676,-0.8341618,0.20776804,0.48261777,-0.022459265,-0.18602681,-0.8787244,0.0018927808,-0.38438275,0.21834266,-0.50071365,0.5745142,1.8769512,0.55845594,0.60739493,0.53641933,-1.2130735,-0.02236068,-0.7423863,0.58998424,0.08295706,-1.0718831,0.89746237,0.2923064,-1.5819342,-0.22647311,0.31536797,1.0314132,-0.66003644,0.41272256,1.1392227,0.473138,1.0521158,-0.2341732,-1.4817922,0.6360276,-1.5415136,0.42355415,-2.09591,0.4139936,0.9941643,-0.9382646,0.27162004,0.24868739,0.7136439,-2.6148646,-0.08956383,-0.24102959,-0.21652693,0.4755634,-0.6275398,0.03280667,-0.8124993,0.023621779,-0.54290915,0.30979633,-0.031571597,-0.8884996,-0.023278749,-0.2745311,0.51312405,-1.1098362,0.7863983,1.1350261,-0.19357789,0.61537784,0.6550436,1.0277734,0.57542914,-0.106320806,0.83811253,0.61330116,0.30771145,0.26873195,0.26898625,0.29965082,0.015599452,0.26941293,0.8091961,-0.19077402,-0.7532419,-0.39303148,0.45082724,-1.0839989,0.21578589,0.4152178,0.16506447,0.20980918,0.5135608,-0.07908407,0.33185145,-2.8740807,0.54605067,-0.23763436,0.60562587,-0.051000655,0.7310512,0.15886796,0.39634332,0.42688212,-0.27028885,0.3589628,-0.25134656,-0.077143244,0.6515775,-0.04264992,0.13081822,0.30586922,1.3683236,0.81528443,0.4240528,0.42554244,0.5691866,0.11422227,-2.6092515,0.49044335,0.5004631,0.17623217,0.53058296,0.37553152,0.026315005,0.425842,-0.4106455,0.6991862,0.4170344,-0.24555427,1.0421755,-0.78142846,-0.23628297,-0.1337344,0.4481238,0.01945361,0.36481723,0.79568636,-0.7608143,0.33924013,0.4767907,-0.4144662,0.44387564,0.36115742,0.23898989,0.65676254,0.24244928,1.3305368,-0.69658136,0.18000488,0.060298134,-0.72831905,0.81732917,0.40351546,0.1809342,-0.33383363,-0.6137054,0.63815093,0.06812075,0.3646471,-0.50084764,-2.1535354
1.1453153,0.5177194,-0.6571054,0.422021,-0.95236725,0.52542156,-2.9434164,0.9546665,0.3065858,1.8863469,0.041074388,-0.059388883,0.08315557,0.2999199,-0.3126146,-0.4791079,0.397151,-0.9437401,0.2711926,-1.0437093,0.9180297,-0.065020606,-1.4146084,0.35592318,0.47916794,0.5090627,0.41524765,0.58473486,0.7632336,0.22521475,-0.39597732,-2.643668,0.70783466,0.34615865,-0.77577543,-2.461432,0.79636,-2.4599276,0.55908144,1.0603346,0.4798839,0.5033131,-0.8341618,0.5046077,0.42017204,-0.1047872,-0.18602681,-0.8787244,0.05321286,2.9704392,0.28415325,-0.50071365,0.91120905,-0.52756447,0.43864372,-1.60883,0.59573865,0.84036607,-0.02236068,0.83308136,0.43688384,0.406831,-1.0718831,0.90885854,0.35148853,0.5201441,-0.22647311,0.26699036,1.0182432,-0.66003644,0.79098195,-0.9398327,0.4864768,-1.0505149,-0.2341732,0.570659,0.20683557,-1.5415136,-2.5537612,0.24926668,0.48356256,0.783798,1.3176821,0.2367246,0.12637874,-1.0546079,0.26246086,-0.08956383,-0.5226179,-0.21652693,0.45697913,-0.6275398,0.062254712,1.2797709,0.37058285,-0.54290915,0.94926876,-0.031571597,-0.8884996,0.11581768,-0.2745311,0.53642684,0.6008705,1.1197925,-1.0455878,-0.19357789,0.37203863,-0.65621513,-0.93299603,0.4992036,-0.106320806,0.88483906,-1.0860838,0.43399107,0.3062782,-0.13796362,-3.54187,-0.06991168,0.062823236,-1.1951731,4.103418,1.0071987,2.3400605,0.5651767,0.62816006,0.4842011,0.5404732,0.17518327,-2.5787454,0.404525,-0.07908407,0.31459263,0.38123557,0.6235361,-0.23763436,0.8566672,-0.051000655,0.7847676,0.40565354,-2.5441997,0.26772845,1.2778661,0.43875957,-0.25134656,0.5243046,0.779106,-0.04264992,-0.005765511,0.42400378,1.0516114,0.30195826,0.1995592,0.10518753,0.55403954,0.23855433,0.18472248,0.8602296,0.27520096,0.14434245,0.56086475,0.4794792,0.13376887,0.46793306,-0.4106455,-1.2706978,0.2539347,0.15609914,-0.8928131,1.104724,-0.23628297,-0.1337344,0.5433693,0.54792404,0.41489044,0.9804828,-0.7608143,0.43839425,0.26829407,-0.4144662,-1.8549975,0.23041138,0.48618957,0.85871416,0.2105136,-0.8598255,-0.69658136,0.2908319,0.15686138,-0.6141154,-0.95992196,0.17889315,0.23365861,-0.33383363,-0.6137054,0.3975425,0.11698688,0.23612924,-0.50084764,0.46724942
-1.0424579,-1.6010902,-0.6571054,0.24119818,-0.95236725,0.24020626,0.3739415,1.078544,0.34361756,-0.678395,0.47525573,-0.059388883,0.18077849,0.40396857,-0.3126146,-0.4791079,0.25942814,-0.9437401,0.36817974,0.9303514,-1.2200552,0.03270713,0.65800256,0.22804831,0.18631467,0.52623755,0.2741934,0.3813081,-1.5329154,0.39053184,-0.39597732,-2.643668,0.65395635,0.20743701,0.4409908,0.34676048,-1.4687729,-2.4599276,-2.2788544,-0.8864559,0.34071097,0.56584144,1.4395779,0.3891017,0.31178698,-0.3917129,-0.18602681,1.1296717,0.17736563,-0.38438275,0.24502186,-0.50071365,0.50834715,-0.52756447,0.608675,-1.60883,0.37690872,0.8109567,-0.02236068,-0.7423863,-2.2180245,0.23841688,0.8057097,0.9652304,0.22981709,0.5122513,-0.22647311,0.109943986,0.9051086,-0.66003644,-1.8364712,0.74535096,0.3811071,0.94747066,-0.2341732,0.3842868,-1.6032362,-1.5415136,0.4630503,0.23344967,0.27429602,0.99153996,-0.9382646,-3.296587,0.0058545275,-1.0546079,0.11061105,-0.08956383,-0.5538155,-0.21652693,-1.7436482,1.3906288,0.17290583,1.4916726,0.112439446,-0.54290915,-0.94480884,-0.031571597,1.4623654,0.2877442,-0.2745311,0.5384003,-1.1098362,0.48275217,0.9179228,-0.19357789,0.45478943,-0.65621513,1.3621908,0.50492525,-0.106320806,0.7141916,-1.0860838,0.4825789,-0.07433363,0.22657295,0.25161383,0.04302886,0.24909975,-1.1951731,-0.19077402,-0.7532419,-0.39303148,0.61680263,-1.0839989,0.44443277,-2.3447306,0.08733294,0.4059427,0.49202162,-0.07908407,-2.4402745,0.361894,0.6195756,-0.23763436,0.8559291,-0.051000655,0.74410945,0.5961949,0.28230163,0.44941252,-0.27028885,0.37393934,-0.25134656,0.42455176,-1.4069948,-0.04264992,0.18603453,-1.536346,-0.97975105,0.821198,0.3683514,0.11817457,0.61311084,0.07481577,0.335071,0.33741474,0.6250788,0.104799904,0.32392794,0.38549492,0.0883612,0.5027581,-0.4106455,-1.2706978,0.25865877,0.19028088,0.93291473,1.04013,-0.23628297,-0.1337344,0.5023803,0.3461887,0.4291153,-1.3425509,-0.7608143,0.60317945,0.45108813,3.176503,0.57470953,0.23806404,0.4337105,-1.185171,0.41359362,-0.8598255,-0.69658136,-3.6384082,0.2777654,-0.24126598,-0.95992196,0.37320587,0.12458794,-0.33383363,1.0986295,0.39668325,-4.1377387,0.47533378,-0.50084764,0.64179265
0.93952304,0.66259766,-0.6571054,-3.7523367,1.0184419,0.5421355,0.25764725,-1.0525762,0.3039056,-0.678395,-0.017422434,-0.059388883,0.17907609,0.34478244,-0.3126146,-0.4791079,0.12038577,-0.9437401,-0.2302564,-1.0437093,1.2214755,-0.0673759,-1.4146084,-2.9586558,0.14274892,0.42854473,-3.241203,0.6241707,0.7063681,-0.024135295,-0.39597732,0.23862138,0.7560832,0.3718879,-0.77577543,0.5299405,0.7118791,-2.4599276,-2.2788544,-0.8864559,0.33624762,0.2979202,1.3784952,0.4365134,-2.4866047,0.25550035,-0.18602681,-0.8787244,0.3730427,-0.38438275,0.19573237,-0.50071365,0.69274235,-0.52756447,0.3004403,0.29542458,0.5563018,0.8751525,-0.02236068,0.98760223,0.39158666,0.17276013,0.48367414,-0.9526214,0.5758413,0.23354547,-0.22647311,0.18087274,0.78375304,1.4029194,0.47529224,-0.9398327,-0.0315835,-1.0505149,-0.2341732,0.65725,0.6974023,0.8877551,0.27538306,0.48932952,0.28752437,0.7667343,1.3593017,0.30639344,0.2519876,1.1729459,-2.6148646,-0.08956383,-0.2882018,-0.21652693,0.72879285,-0.6275398,0.25346166,1.0964723,0.10277411,-0.54290915,0.66704744,-0.031571597,0.5708029,0.27584076,-0.2745311,-2.2718306,-1.1098362,1.2508457,-1.0455878,-0.19357789,-2.1616783,-0.65621513,0.91152894,0.5338436,-0.106320806,0.84849805,0.85918343,0.2743817,0.22284871,0.18646434,-3.54187,0.20979439,0.19587933,1.0267329,-0.19077402,-0.7532419,-0.39303148,0.3057751,1.0797538,0.12309619,-2.3447306,0.24204516,-0.004625573,0.4372883,-0.07908407,-2.4402745,-2.8740807,0.524663,-0.23763436,0.58932513,-0.051000655,1.0516645,0.42599192,0.63030756,0.31324714,3.33492,-1.7504443,-0.25134656,0.3372125,0.82427603,-0.04264992,0.15790367,-1.536346,-0.97975105,0.56021845,0.42021266,0.15818071,0.21114932,0.08709926,-2.6092515,0.6827466,0.45196536,0.18340963,0.4293357,0.20510936,0.20970838,-2.2951343,-0.4106455,0.6652531,0.22621731,-0.016526185,-0.8928131,-0.78142846,-0.23628297,-0.1337344,-2.419134,0.14585488,0.47178486,-1.3425509,-0.7608143,-1.9499032,-2.058335,-0.4144662,0.4020368,0.11541156,0.5404137,-1.185171,0.1244538,-0.8598255,-0.69658136,0.113690704,-0.3257963,-0.14564976,-0.95992196,0.32800153,0.23931818,-0.33383363,1.9839444,0.57362413,0.41463268,0.118834674,-0.50084764,0.6999727
-1.0424579,-1.6010902,-0.6571054,0.3810227,-0.95236725,0.26299083,0.24321419,-1.0525762,-2.6395643,-0.678395,0.2418237,-0.059388883,0.25666004,0.2229982,-0.3126146,2.6136656,0.037252948,1.2356719,0.5931656,0.88505644,0.9160595,-0.026871288,0.8320853,-2.9586558,0.41627076,0.6754627,0.40122527,0.42945492,0.79099673,0.26630324,-0.39597732,-2.643668,-1.5499353,0.1814774,-0.77577543,0.18129967,0.6130499,0.45002356,0.7682438,-0.8864559,-3.9186487,0.13930306,-0.8341618,0.27950203,0.46436933,-0.4081448,-0.18602681,0.82842094,0.0805206,-0.38438275,0.32423308,-0.50071365,0.82461154,-0.52756447,0.7485945,0.8194247,0.59318155,0.98904735,-0.02236068,-0.7423863,0.4727628,0.15880357,-1.0718831,-0.9526214,0.31719816,0.5674377,-0.22647311,-2.8874795,0.87467813,1.4475536,0.5101985,-0.9398327,-2.4748037,-1.0505149,1.9719952,0.6358106,0.71306986,0.6881755,0.57165986,0.498853,0.23134466,-1.0696602,-0.9382646,0.05688041,0.0056933207,0.50346905,0.3892693,-0.08956383,-0.6289629,-0.21652693,0.44597885,-0.6275398,0.15939495,-0.8124993,0.25981337,-0.54290915,-0.94480884,-0.031571597,-0.8884996,0.3533379,-0.2745311,0.28255102,0.7858189,-1.1984094,-1.0455878,-0.19357789,0.61944795,-0.65621513,-0.93299603,-2.504939,-0.106320806,0.7602492,0.5953974,0.27475008,0.5618644,0.39102682,0.3673545,-0.012185938,0.16049205,0.47899392,-0.19077402,1.851288,-0.39303148,0.566053,1.0028483,0.31177318,0.25281456,0.173388,0.6083431,0.5605891,-0.07908407,-2.4402745,0.39118013,0.4028223,-0.23763436,0.6017235,-0.051000655,-1.3165576,-2.6800528,0.4240357,0.33794564,-0.27028885,0.76155764,-0.25134656,0.3158821,0.6715745,-0.04264992,0.39731959,0.48441163,-0.97975105,-1.3038169,0.50194997,0.28709838,0.7283035,0.2798482,0.43300575,0.5832347,0.36571535,0.16927426,0.4647883,0.6387964,0.28218758,0.37902305,-0.4106455,0.6485635,0.36057094,0.53057384,-0.8928131,-0.78142846,-0.23628297,-0.1337344,0.40202928,0.26476365,0.50087017,1.0200561,-0.7608143,0.50980675,0.46229836,-0.4144662,0.6494771,0.23593433,0.10189393,0.98640054,0.15813904,-0.8598255,-0.69658136,0.16317381,0.028869567,-0.3283461,-0.95992196,0.63858,0.48003057,-0.33383363,-0.6137054,0.40240338,0.30464414,0.31596485,-0.50084764,0.40683106
-1.0424579,-1.6010902,-0.6571054,0.06517652,-0.95236725,0.15422395,0.42765644,1.4604712,0.34411284,1.1845683,0.23508702,-0.059388883,0.20145349,0.32538068,-0.3126146,-0.4791079,0.24230178,-0.9437401,0.32574064,1.0105356,-1.2200552,0.2618835,-1.4146084,0.4108818,0.31649765,0.5385873,0.14150617,-2.8499389,0.70603174,0.29822144,-0.39597732,0.44488764,0.5031298,0.5145151,1.7792206,0.3638977,0.84898293,0.54466254,0.43363208,1.0312836,0.3242539,0.28925723,1.1727501,0.45182258,0.38151318,-0.083225965,-0.18602681,-0.8787244,0.45012176,-0.38438275,0.20519139,-0.50071365,0.7063347,-0.52756447,0.343657,0.63199437,0.53000927,0.08162925,-0.02236068,1.4023794,0.5666715,0.019839654,-1.0718831,-0.9526214,0.32355174,0.6416988,-0.22647311,0.62811375,0.87454724,-0.66003644,0.47293204,0.9682789,0.5506599,-1.0505149,-0.2341732,0.46611854,0.48136717,0.6074798,0.18741871,0.5376592,0.10192623,-1.0696602,-0.9382646,0.4395494,0.045256473,-1.0546079,0.19117762,-0.08956383,-0.36655402,-0.21652693,0.51312757,-0.6275398,0.18548673,1.4894049,0.35578644,1.4454564,-0.94480884,-0.031571597,0.7654835,0.23976327,-0.2745311,-2.2718306,0.80072147,1.0920631,0.8881475,-0.19357789,0.30502447,-0.65621513,-0.93299603,0.4554536,-0.106320806,0.6399941,-1.0860838,0.31540278,0.34766752,0.055141866,0.35003096,-0.13367541,-0.009473644,0.52178735,-0.19077402,-0.7532419,-0.39303148,0.45199198,-1.0839989,0.34074527,0.3979914,0.09963238,0.29368773,0.3682927,-0.07908407,0.40696648,0.26974642,0.07194968,-0.23763436,0.5985402,-0.051000655,0.6562724,0.49806944,0.47419962,0.36426196,-0.27028885,0.6260385,-0.25134656,0.2511255,0.91888195,-0.04264992,0.49084517,0.39955193,0.83207905,1.0046283,0.5555039,0.40736204,0.36712998,0.19636044,0.380622,0.697556,0.48852435,0.16872194,0.5111496,0.66541463,0.23699275,0.58218974,-0.4106455,0.7808859,0.1341851,0.27894813,-0.8928131,-0.78142846,-0.23628297,-0.1337344,-2.419134,0.116184786,-2.3006947,0.93185204,-0.7608143,0.4430968,0.5213448,-0.4144662,0.4670104,-2.3190699,0.41335204,-1.185171,0.0064353687,-0.8598255,-0.69658136,0.5676715,-0.36158237,-0.82222515,1.4073287,0.2153947,0.17460187,-0.33383363,-0.6137054,0.4168585,0.29532677,-6.6879025,1.1389946,0.41497374
0.4286466,-1.6010902,-0.6571054,0.17678124,-0.95236725,0.18642585,0.3587061,-1.0525762,0.5220497,1.4634533,0.021119129,-0.059388883,0.14216127,0.3362212,-0.3126146,-0.4791079,0.49518996,-0.9437401,0.31091073,-1.0437093,-1.2200552,0.24718235,0.5065139,0.28638366,0.41365102,0.6015902,0.32534948,0.323429,-1.5329154,0.33198568,-0.39597732,-2.643668,0.6629154,-4.9525795,-0.77577543,0.5231895,0.90703684,0.49421152,0.31850195,-0.8864559,0.16180626,0.656292,-0.8341618,0.5663315,0.35320133,-0.58390933,-0.18602681,0.87559474,0.04381386,-0.38438275,0.0997514,-0.50071365,0.92249304,3.2454238,-2.2786932,0.5982743,0.4097103,0.6100757,-0.02236068,1.5941054,0.5218789,0.08455345,0.9520755,1.0161053,0.028171573,0.4739205,-0.22647311,0.26741734,0.98113596,-0.66003644,-1.8364712,1.5751762,0.37732074,-1.0505149,-0.2341732,0.58543336,0.26226398,-1.5415136,0.36272943,0.6743702,0.35459957,-1.0696602,-0.9382646,0.42222276,0.30767274,-1.0546079,0.2672486,-0.08956383,-0.2907368,-0.21652693,0.716828,-0.6275398,0.38429326,-0.8124993,0.18963048,1.6487688,1.081573,-0.031571597,-0.8884996,0.1615034,-0.2745311,0.39229771,-1.1098362,0.5854745,0.95145863,-0.19357789,0.20457649,-0.65621513,-0.93299603,0.60735,-0.106320806,0.7680816,0.8164835,0.32722476,0.13573688,0.26054317,0.22703685,0.2521176,0.2323299,0.95265526,-0.19077402,1.3954357,2.1440923,0.4142419,0.7867295,0.27024445,-2.3447306,0.08874245,0.36726,0.34333074,-0.07908407,0.564324,0.33421105,0.46706635,-0.23763436,0.92850643,-0.051000655,-1.3165576,0.2646917,0.3330995,0.18811755,-0.27028885,0.6237517,-0.25134656,0.42832133,-1.4069948,-0.04264992,0.18053225,0.5676146,-0.97975105,-1.3038169,0.5073967,-4.279666,0.5875928,0.4000088,0.37373042,0.8167912,0.37240085,-0.15517932,0.6842228,0.57410926,0.119486965,0.5311748,3.104269,0.647275,0.4390218,0.34790817,-0.8928131,0.7822102,-0.23628297,-0.1337344,0.50789917,0.034399077,0.5277695,0.8545427,-0.7608143,0.45492098,0.6196686,-0.4144662,0.51724494,0.27219754,0.2667509,0.86718225,-0.019398991,1.0497055,1.7109537,0.050460555,0.13146727,-0.6273904,1.0592158,-3.1375759,0.2321242,-0.33383363,1.1874182,0.6959474,0.28228128,0.17610887,-0.50084764,0.2708952
-1.0424579,-1.6010902,-0.6571054,0.25241598,-0.95236725,0.10682917,0.3174934,0.7538283,0.2800951,-0.678395,-0.013888251,-0.059388883,-0.08765485,0.2783966,-0.3126146,-0.4791079,0.32129505,0.90802854,0.3433403,0.8891415,0.9183368,-0.13265668,0.81898046,0.08070257,0.24781597,0.34903395,0.41921344,0.35100463,0.56499046,0.12674439,-0.39597732,0.0002160347,-1.5499353,0.25687236,-0.77577543,0.52343607,-1.4687729,0.6754282,0.48021933,1.052171,0.21093531,0.26678538,-0.8341618,0.5720857,0.5361707,-0.5949044,-0.18602681,-0.8787244,0.34754756,-0.38438275,0.22173417,-0.50071365,0.90673083,2.350193,0.4437328,-1.60883,0.31347394,-1.2130735,-0.02236068,-0.7423863,0.33705685,0.27818057,1.1844499,-0.9526214,0.18838811,-1.5819342,-0.22647311,0.32695645,0.9900354,0.38463742,0.6974083,-0.9398327,0.82955986,-1.0505149,-0.2341732,0.42659727,0.6105231,0.6898121,0.40530363,0.5062875,0.23279205,1.3855755,0.81861,0.49637136,0.21984686,-1.0546079,0.27517864,-0.08956383,-0.18608691,-0.21652693,0.5606108,-0.6275398,0.19372669,1.4760555,0.2130788,-0.54290915,-0.94480884,-0.031571597,-0.8884996,0.058815114,-0.2745311,0.405495,0.696809,0.69398695,1.2637463,-0.19357789,0.48703304,-0.65621513,0.99171335,-2.504939,-0.106320806,0.7099087,0.66165006,0.14569178,0.20197849,0.1827565,0.2434725,0.28679615,-0.11276426,-1.1951731,-0.19077402,1.4579954,-0.39303148,0.6194039,0.9255345,0.18338943,-2.3447306,-0.041588478,0.26006043,0.5576091,-0.07908407,0.43393946,0.05578379,0.5216566,-0.23763436,0.7881171,-0.051000655,0.82204735,-2.6800528,0.28006756,0.25725457,-0.27028885,0.6848604,-0.25134656,0.43429357,0.9279091,-0.04264992,-0.046160717,0.79499906,0.81002384,0.7740956,0.39111003,-4.279666,0.6191772,0.20867386,-2.6092515,0.5869646,0.44365412,0.25246197,0.5292258,-2.6922295,0.24633358,0.52404594,-0.4106455,0.9177403,-2.8406706,0.07505029,1.1184835,-0.78142846,-0.23628297,-0.1337344,0.6116693,0.39207694,-2.3006947,-1.3425509,1.610096,0.7931529,-2.058335,-0.4144662,0.5580389,0.40271834,0.4324542,1.107378,0.24852449,1.4369082,-0.69658136,0.25203618,0.19956899,-0.24338531,0.82077813,0.33884102,0.27959943,-0.33383363,1.3106263,0.60115856,0.17917182,0.07379277,-0.50084764,0.53887755
